subset_id,elevation_mask_integer,azimuth_mask_integer,I_e_global,I_a_global,sequential_channel_ids,B_e,B_a,B_out,MAC_el,MAC_az,MAC_total,output_channel_count,output_bytes_complex_double,weight_memory_bytes,estimated_data_movement_bytes,incremental_cost_over_conventional,eta_design,eta_validation,eta_holdout,eta_parent_relative,worst_design_scenario_id,worst_validation_scenario_id,worst_holdout_scenario_id,minimum_whitening_rank,minimum_manifold_rank,minimum_fim_rank,data_processing_violation_count,runtime,offline_subset_design_runtime,status,covariance_decomposition_count,whitener_eigendecomposition_count,fim_evaluation_count,generalized_eigenvalue_evaluation_count,measured_online_dbf_runtime
RECT_E19_A12,19,12,1;2;5,3;4,11;12;15;16;17;20,3,2,6,6240,390,6630,6,96,199680,33376,4485,0.000485703933225548,0.15558719929835,0.00110814834781521,0.000575263319647088,D0400,V0014,H0041,6,2,4,0,0.3574507,0.3574507,FIM_SCENARIO_VALID,2,2,1184,2368,1.1816015625e-05
RECT_E19_A13,19,13,1;2;5,1;3;4,1;2;5;11;12;15;16;17;20,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.31881863058462,0.569585931934686,0.357144443558795,0.387088472820398,D0414,V0234,H0230,9,2,4,0,0.3132922,0.3132922,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E19_A14,19,14,1;2;5,2;3;4,6;7;10;11;12;15;16;17;20,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.370631483909268,0.594193482171511,0.38881638367912,0.449789761396184,D0414,V0234,H0041,9,2,4,0,0.3351884,0.3351884,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E19_A15,19,15,1;2;5,1;2;3;4,1;2;5;6;7;10;11;12;15;16;17;20,3,4,12,6240,780,7020,12,192,399360,33472,4875,0.418665687444143,0.663680147081621,0.420857393000893,0.489801416674547,D0152,V0054,H0041,12,2,4,0,0.3404764,0.3404764,FIM_SCENARIO_VALID,2,2,1184,2368,1.1918359375e-05
RECT_E19_A16,19,16,1;2;5,5,21;22;25,3,1,3,6240,195,6435,3,48,99840,33328,4290,2.24437245574265e-10,9.06176963299864e-10,1.97517387049765e-10,2.66853849387708e-10,D0280,V0060,H0163,3,2,4,0,0.304298,0.304298,FIM_SCENARIO_VALID,2,2,1184,2368,1.05943359375e-05
RECT_E19_A17,19,17,1;2;5,1;5,1;2;5;21;22;25,3,2,6,6240,390,6630,6,96,199680,33376,4485,0.000106877201273385,0.101182019150932,0.000421609772061762,0.000123925652817838,D0016,V0014,H0041,6,2,4,0,0.286924,0.286924,FIM_SCENARIO_VALID,2,2,1184,2368,1.1816015625e-05
RECT_E19_A18,19,18,1;2;5,2;5,6;7;10;21;22;25,3,2,6,6240,390,6630,6,96,199680,33376,4485,0.000254544069857547,0.101164801431783,0.000710767019323561,0.000301326067017357,D0400,V0014,H0041,6,2,4,0,0.3131503,0.3131503,FIM_SCENARIO_VALID,2,2,1184,2368,1.1816015625e-05
RECT_E19_A19,19,19,1;2;5,1;2;5,1;2;5;6;7;10;21;22;25,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.317462306730605,0.542653723838491,0.353829994211842,0.385435413057523,D0414,V0234,H0230,9,2,4,0,0.3538376,0.3538376,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E19_A20,19,20,1;2;5,3;5,11;12;15;21;22;25,3,2,6,6240,390,6630,6,96,199680,33376,4485,0.000415081025307291,0.0948975065164284,0.00114327263750037,0.000490279259975614,D0408,V0014,H0041,6,2,4,0,0.3664865,0.3664865,FIM_SCENARIO_VALID,2,2,1184,2368,1.1816015625e-05
RECT_E19_A21,19,21,1;2;5,1;3;5,1;2;5;11;12;15;21;22;25,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.348461377770822,0.548835664603675,0.365699319794994,0.422926497131726,D0414,V0234,H0041,9,2,4,0,0.3441774,0.3441774,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E19_A22,19,22,1;2;5,2;3;5,6;7;10;11;12;15;21;22;25,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.318865650506623,0.569991596950567,0.339444111945955,0.387330170554503,D0158,V0014,H0041,9,2,4,0,0.3266749,0.3266749,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E19_A23,19,23,1;2;5,1;2;3;5,1;2;5;6;7;10;11;12;15;21;22;25,3,4,12,6240,780,7020,12,192,399360,33472,4875,0.406004271040568,0.658628463304351,0.418768336496274,0.47215867292244,D0030,V0122,H0165,12,2,4,0,0.3299721,0.3299721,FIM_SCENARIO_VALID,2,2,1184,2368,1.1918359375e-05
RECT_E19_A24,19,24,1;2;5,4;5,16;17;20;21;22;25,3,2,6,6240,390,6630,6,96,199680,33376,4485,0.000608322165375034,0.0853567183101406,0.00161090540492668,0.000717375593070128,D0408,V0014,H0041,6,2,4,0,0.3083129,0.3083129,FIM_SCENARIO_VALID,2,2,1184,2368,1.1816015625e-05
RECT_E19_A25,19,25,1;2;5,1;4;5,1;2;5;16;17;20;21;22;25,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.317507424127566,0.543081273383629,0.336991852011982,0.385673293656134,D0158,V0014,H0041,9,2,4,0,0.3249432,0.3249432,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E19_A26,19,26,1;2;5,2;4;5,6;7;10;16;17;20;21;22;25,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.281823282264822,0.570214580611115,0.3039735995908,0.34232214336089,D0158,V0014,H0041,9,2,4,0,0.3291714,0.3291714,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E19_A27,19,27,1;2;5,1;2;4;5,1;2;5;6;7;10;16;17;20;21;22;25,3,4,12,6240,780,7020,12,192,399360,33472,4875,0.400487766937942,0.655727327736953,0.416375155116265,0.464275326846697,D0008,V0126,H0144,12,2,4,0,0.3480097,0.3480097,FIM_SCENARIO_VALID,2,2,1184,2368,1.1918359375e-05
RECT_E19_A28,19,28,1;2;5,3;4;5,11;12;15;16;17;20;21;22;25,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.244229349424842,0.579580983568411,0.267339335012782,0.296625855440486,D0158,V0054,H0041,9,2,4,0,0.3422709,0.3422709,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E19_A29,19,29,1;2;5,1;3;4;5,1;2;5;11;12;15;16;17;20;21;22;25,3,4,12,6240,780,7020,12,192,399360,33472,4875,0.406232573734989,0.658487385549762,0.408234597387705,0.472340813254027,D0030,V0126,H0144,12,2,4,0,0.4069636,0.4069636,FIM_SCENARIO_VALID,2,2,1184,2368,1.1918359375e-05
RECT_E19_A30,19,30,1;2;5,2;3;4;5,6;7;10;11;12;15;16;17;20;21;22;25,3,4,12,6240,780,7020,12,192,399360,33472,4875,0.418972963059261,0.663526187224712,0.420899059884958,0.490040225193557,D0408,V0270,H0144,12,2,4,0,0.3351378,0.3351378,FIM_SCENARIO_VALID,2,2,1184,2368,1.1918359375e-05
RECT_E19_A31,19,31,1;2;5,1;2;3;4;5,1;2;5;6;7;10;11;12;15;16;17;20;21;22;25,3,5,15,6240,975,7215,15,240,499200,33520,5070,0.773286293270224,0.853663478775603,0.777866691124057,0.845431605556679,D0318,V0014,H0121,15,2,4,0,0.3659763,0.3659763,FIM_SCENARIO_VALID,2,2,1184,2368,1.2115625e-05
RECT_E20_A01,20,1,3;5,1,3;5,2,1,2,4160,130,4290,2,32,66560,33312,2145,0,0,0,0,D0001,V0001,H0001,2,2,3,0,0.312021,0.312021,SUBSET_FIM_RANK_LOSS,2,2,1184,2368,7.51171875e-06
RECT_E20_A02,20,2,3;5,2,8;10,2,1,2,4160,130,4290,2,32,66560,33312,2145,0,0,0,0,D0001,V0001,H0001,2,2,3,0,0.3106572,0.3106572,SUBSET_FIM_RANK_LOSS,2,2,1184,2368,7.51171875e-06
RECT_E20_A03,20,3,3;5,1;2,3;5;8;10,2,2,4,4160,260,4420,4,64,133120,33344,2275,0.000520485712199696,0.0797849623273429,0.000864214779145193,0.000613606178514951,D0152,V0234,H0041,4,2,4,0,0.3368893,0.3368893,FIM_SCENARIO_VALID,2,2,1184,2368,7.7720703125e-06
RECT_E20_A04,20,4,3;5,3,13;15,2,1,2,4160,130,4290,2,32,66560,33312,2145,0,0,0,0,D0001,V0001,H0001,2,2,3,0,0.3369596,0.3369596,SUBSET_FIM_RANK_LOSS,2,2,1184,2368,7.51171875e-06
RECT_E20_A05,20,5,3;5,1;3,3;5;13;15,2,2,4,4160,260,4420,4,64,133120,33344,2275,0.000342862249037978,0.0907476552168119,0.000899360634061013,0.000342862531807282,D0189,V0234,H0041,4,2,4,0,0.3340218,0.3340218,FIM_SCENARIO_VALID,2,2,1184,2368,7.7720703125e-06
RECT_E20_A06,20,6,3;5,2;3,8;10;13;15,2,2,4,4160,260,4420,4,64,133120,33344,2275,7.44895759718702e-05,0.150623864110619,7.10106477537019e-05,7.44896373512983e-05,D0189,V0234,H0085,4,2,4,0,0.3334083,0.3334083,FIM_SCENARIO_VALID,2,2,1184,2368,7.7720703125e-06
RECT_E20_A07,20,7,3;5,1;2;3,3;5;8;10;13;15,2,3,6,4160,390,4550,6,96,199680,33376,2405,0.00371580975007482,0.507753381809805,0.00599358244421643,0.0040467519611178,D0446,V0140,H0085,6,2,4,0,0.3194521,0.3194521,FIM_SCENARIO_VALID,2,2,1184,2368,7.419140625e-06
RECT_E20_A08,20,8,3;5,4,18;20,2,1,2,4160,130,4290,2,32,66560,33312,2145,0,0,0,0,D0001,V0001,H0001,2,2,3,0,0.3363655,0.3363655,SUBSET_FIM_RANK_LOSS,2,2,1184,2368,7.51171875e-06
RECT_E20_A09,20,9,3;5,1;4,3;5;18;20,2,2,4,4160,260,4420,4,64,133120,33344,2275,0.000107641860796172,0.0991972257814983,9.02737563622836e-05,0.000107641949544879,D0189,V0230,H0085,4,2,4,0,0.2981583,0.2981583,FIM_SCENARIO_VALID,2,2,1184,2368,7.7720703125e-06
RECT_E20_A10,20,10,3;5,2;4,8;10;18;20,2,2,4,4160,260,4420,4,64,133120,33344,2275,1.53817836666093e-05,0.190309982113299,0.000543686168276694,1.53817852181551e-05,D0061,V0230,H0085,4,2,4,0,0.3322363,0.3322363,FIM_SCENARIO_VALID,2,2,1184,2368,7.7720703125e-06
RECT_E20_A11,20,11,3;5,1;2;4,3;5;8;10;18;20,2,3,6,4160,390,4550,6,96,199680,33376,2405,0.00418535673598193,0.477850145580529,0.00616631081849298,0.00455809114267133,D0446,V0140,H0085,6,2,4,0,0.3180701,0.3180701,FIM_SCENARIO_VALID,2,2,1184,2368,7.419140625e-06
RECT_E20_A12,20,12,3;5,3;4,13;15;18;20,2,2,4,4160,260,4420,4,64,133120,33344,2275,0.000135768034997249,0.151061398635613,0.000624511580212882,0.000135768134795189,D0445,V0014,H0041,4,2,4,0,0.3713242,0.3713242,FIM_SCENARIO_VALID,2,2,1184,2368,7.7720703125e-06
RECT_E20_A13,20,13,3;5,1;3;4,3;5;13;15;18;20,2,3,6,4160,390,4550,6,96,199680,33376,2405,0.00469477037646578,0.470014032022769,0.00624318244067635,0.00511287759327582,D0446,V0140,H0085,6,2,4,0,0.3603123,0.3603123,FIM_SCENARIO_VALID,2,2,1184,2368,7.419140625e-06
RECT_E20_A14,20,14,3;5,2;3;4,8;10;13;15;18;20,2,3,6,4160,390,4550,6,96,199680,33376,2405,0.00535314275819478,0.48715172177442,0.00625459845654325,0.00582976145684718,D0190,V0104,H0085,6,2,4,0,0.3814638,0.3814638,FIM_SCENARIO_VALID,2,2,1184,2368,7.419140625e-06
RECT_E20_A15,20,15,3;5,1;2;3;4,3;5;8;10;13;15;18;20,2,4,8,4160,520,4680,8,128,266240,33408,2535,0.00566310896975476,0.551880692453138,0.00626614857830383,0.00616731139991133,D0190,V0103,H0085,8,2,4,0,0.3403757,0.3403757,FIM_SCENARIO_VALID,2,2,1184,2368,7.384765625e-06
RECT_E20_A16,20,16,3;5,5,23;25,2,1,2,4160,130,4290,2,32,66560,33312,2145,0,0,0,0,D0001,V0001,H0001,2,2,2,0,0.2877794,0.2877794,SUBSET_FIM_RANK_LOSS,2,2,1184,2368,7.51171875e-06
RECT_E20_A17,20,17,3;5,1;5,3;5;23;25,2,2,4,4160,260,4420,4,64,133120,33344,2275,1.65030551273085e-05,0.100055757784592,0.000290185657979711,1.65030566097173e-05,D0061,V0014,H0041,4,2,4,0,0.3211971,0.3211971,FIM_SCENARIO_VALID,2,2,1184,2368,7.7720703125e-06
RECT_E20_A18,20,18,3;5,2;5,8;10;23;25,2,2,4,4160,260,4420,4,64,133120,33344,2275,0.000175002535186168,0.0983864946690592,0.000344083672397882,0.00017500267177686,D0445,V0014,H0041,4,2,4,0,0.3225745,0.3225745,FIM_SCENARIO_VALID,2,2,1184,2368,7.7720703125e-06
RECT_E20_A19,20,19,3;5,1;2;5,3;5;8;10;23;25,2,3,6,4160,390,4550,6,96,199680,33376,2405,0.00464706387429217,0.438745768070135,0.00598540272062331,0.00506092313092696,D0446,V0140,H0085,6,2,4,0,0.3279527,0.3279527,FIM_SCENARIO_VALID,2,2,1184,2368,7.419140625e-06
RECT_E20_A20,20,20,3;5,3;5,13;15;23;25,2,2,4,4160,260,4420,4,64,133120,33344,2275,0.000354600946601444,0.0904265696952787,0.000526862054199746,0.000354601236744481,D0445,V0014,H0041,4,2,4,0,0.3113437,0.3113437,FIM_SCENARIO_VALID,2,2,1184,2368,7.7720703125e-06
RECT_E20_A21,20,21,3;5,1;3;5,3;5;13;15;23;25,2,3,6,4160,390,4550,6,96,199680,33376,2405,0.00503262958607289,0.444951331130813,0.00589426512320023,0.00548073979974649,D0190,V0104,H0085,6,2,4,0,0.3199999,0.3199999,FIM_SCENARIO_VALID,2,2,1184,2368,7.419140625e-06
RECT_E20_A22,20,22,3;5,2;3;5,8;10;13;15;23;25,2,3,6,4160,390,4550,6,96,199680,33376,2405,0.00468842968814103,0.469147668659963,0.00569774370574849,0.00510588873511299,D0190,V0104,H0085,6,2,4,0,0.3328886,0.3328886,FIM_SCENARIO_VALID,2,2,1184,2368,7.419140625e-06
RECT_E20_A23,20,23,3;5,1;2;3;5,3;5;8;10;13;15;23;25,2,4,8,4160,520,4680,8,128,266240,33408,2535,0.00573893542306062,0.551795038601417,0.00604653133545423,0.00624987949924008,D0190,V0103,H0085,8,2,4,0,0.3258977,0.3258977,FIM_SCENARIO_VALID,2,2,1184,2368,7.384765625e-06
RECT_E20_A24,20,24,3;5,4;5,18;20;23;25,2,2,4,4160,260,4420,4,64,133120,33344,2275,0.000524807709497765,0.0796211767680094,0.000775231312043992,0.000618788604850048,D0408,V0014,H0041,4,2,4,0,0.3392893,0.3392893,FIM_SCENARIO_VALID,2,2,1184,2368,7.7720703125e-06
RECT_E20_A25,20,25,3;5,1;4;5,3;5;18;20;23;25,2,3,6,4160,390,4550,6,96,199680,33376,2405,0.00464090331033504,0.438223893951585,0.00559454661434321,0.00505413149257164,D0190,V0104,H0085,6,2,4,0,0.3367318,0.3367318,FIM_SCENARIO_VALID,2,2,1184,2368,7.419140625e-06
RECT_E20_A26,20,26,3;5,2;4;5,8;10;18;20;23;25,2,3,6,4160,390,4550,6,96,199680,33376,2405,0.00417530209322282,0.476709919297835,0.00521474309022531,0.00454706679664657,D0190,V0104,H0085,6,2,4,0,0.3504516,0.3504516,FIM_SCENARIO_VALID,2,2,1184,2368,7.419140625e-06
RECT_E20_A27,20,27,3;5,1;2;4;5,3;5;8;10;18;20;23;25,2,4,8,4160,520,4680,8,128,266240,33408,2535,0.00594569074064327,0.551849141894811,0.00625199888340861,0.00646327977116459,D0062,V0103,H0085,8,2,4,0,0.3184547,0.3184547,FIM_SCENARIO_VALID,2,2,1184,2368,7.384765625e-06
RECT_E20_A28,20,28,3;5,3;4;5,13;15;18;20;23;25,2,3,6,4160,390,4550,6,96,199680,33376,2405,0.00369526489417959,0.50603511503425,0.00467613298633325,0.00402430433384085,D0190,V0104,H0085,6,2,4,0,0.3491029,0.3491029,FIM_SCENARIO_VALID,2,2,1184,2368,7.419140625e-06
RECT_E20_A29,20,29,3;5,1;3;4;5,3;5;13;15;18;20;23;25,2,4,8,4160,520,4680,8,128,266240,33408,2535,0.00581790875380146,0.551865254248278,0.00675079042771216,0.00633597126195976,D0446,V0103,H0085,8,2,4,0,0.2909644,0.2909644,FIM_SCENARIO_VALID,2,2,1184,2368,7.384765625e-06
RECT_E20_A30,20,30,3;5,2;3;4;5,8;10;13;15;18;20;23;25,2,4,8,4160,520,4680,8,128,266240,33408,2535,0.00573510963149039,0.552013544392747,0.00763678945434858,0.00624580834617616,D0446,V0103,H0085,8,2,4,0,0.3626591,0.3626591,FIM_SCENARIO_VALID,2,2,1184,2368,7.384765625e-06
RECT_E20_A31,20,31,3;5,1;2;3;4;5,3;5;8;10;13;15;18;20;23;25,2,5,10,4160,650,4810,10,160,332800,33440,2665,0.0128466491845369,0.552054555056675,0.0144211557727072,0.0139897697325093,D0190,V0103,H0085,10,2,4,0,0.3292765,0.3292765,FIM_SCENARIO_VALID,2,2,1184,2368,7.5923828125e-06
RECT_E21_A01,21,1,1;3;5,1,1;3;5,3,1,3,6240,195,6435,3,48,99840,33328,4290,0,4.66831660735776e-10,0,0,D0001,V0246,H0205,3,2,3,0,0.3095596,0.3095596,SUBSET_FIM_RANK_LOSS,2,2,1184,2368,1.05943359375e-05
RECT_E21_A02,21,2,1;3;5,2,6;8;10,3,1,3,6240,195,6435,3,48,99840,33328,4290,5.44986979696537e-12,1.69475530920128e-11,7.93453100235077e-12,6.42286781193277e-12,D0536,V0036,H0209,3,2,4,0,0.32705,0.32705,FIM_SCENARIO_VALID,2,2,1184,2368,1.05943359375e-05
RECT_E21_A03,21,3,1;3;5,1;2,1;3;5;6;8;10,3,2,6,6240,390,6630,6,96,199680,33376,4485,0.000550487503428766,0.0865430386994247,0.00119963947417705,0.000648993635111515,D0152,V0270,H0041,6,2,4,0,0.3349346,0.3349346,FIM_SCENARIO_VALID,2,2,1184,2368,1.1816015625e-05
RECT_E21_A04,21,4,1;3;5,3,11;13;15,3,1,3,6240,195,6435,3,48,99840,33328,4290,1.17445410024245e-10,0,0,1.25777184421324e-10,D0080,V0200,H0085,3,2,4,0,0.3019093,0.3019093,FIM_SCENARIO_VALID,2,2,1184,2368,1.05943359375e-05
RECT_E21_A05,21,5,1;3;5,1;3,1;3;5;11;13;15,3,2,6,6240,390,6630,6,96,199680,33376,4485,0.000377710718261564,0.096078682005983,0.00111353955090119,0.00044612693495663,D0144,V0270,H0041,6,2,4,0,0.3264142,0.3264142,FIM_SCENARIO_VALID,2,2,1184,2368,1.1816015625e-05
RECT_E21_A06,21,6,1;3;5,2;3,6;8;10;11;13;15,3,2,6,6240,390,6630,6,96,199680,33376,4485,0.00044279374560566,0.157342178163796,0.00108503680922777,0.000524579079096215,D0136,V0266,H0041,6,2,4,0,0.3393586,0.3393586,FIM_SCENARIO_VALID,2,2,1184,2368,1.1816015625e-05
RECT_E21_A07,21,7,1;3;5,1;2;3,1;3;5;6;8;10;11;13;15,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.24434835223064,0.579732719951411,0.28924008466739,0.296627455049834,D0414,V0234,H0230,9,2,4,0,0.3275871,0.3275871,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E21_A08,21,8,1;3;5,4,16;18;20,3,1,3,6240,195,6435,3,48,99840,33328,4290,1.0469961496044e-10,2.67029938875679e-10,3.19678164908761e-11,1.12547125504237e-10,D0488,V0114,H0085,3,2,4,0,0.3436531,0.3436531,FIM_SCENARIO_VALID,2,2,1184,2368,1.05943359375e-05
RECT_E21_A09,21,9,1;3;5,1;4,1;3;5;16;18;20,3,2,6,6240,390,6630,6,96,199680,33376,4485,0.000230904855193508,0.10248012779182,0.000863761816055891,0.000273443919116347,D0136,V0270,H0041,6,2,4,0,0.347114,0.347114,FIM_SCENARIO_VALID,2,2,1184,2368,1.1816015625e-05
RECT_E21_A10,21,10,1;3;5,2;4,6;8;10;16;18;20,3,2,6,6240,390,6630,6,96,199680,33376,4485,0.000433323423210995,0.195409127492564,0.000830856589671403,0.000515132853865682,D0152,V0014,H0041,6,2,4,0,0.3760787,0.3760787,FIM_SCENARIO_VALID,2,2,1184,2368,1.1816015625e-05
RECT_E21_A11,21,11,1;3;5,1;2;4,1;3;5;6;8;10;16;18;20,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.281977028452681,0.570117021068236,0.323962239603705,0.342344574207636,D0414,V0234,H0230,9,2,4,0,0.3534385,0.3534385,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E21_A12,21,12,1;3;5,3;4,11;13;15;16;18;20,3,2,6,6240,390,6630,6,96,199680,33376,4485,0.000443407659236845,0.155875545192533,0.000911129149375523,0.000525153912174398,D0400,V0014,H0041,6,2,4,0,0.3415037,0.3415037,FIM_SCENARIO_VALID,2,2,1184,2368,1.1816015625e-05
RECT_E21_A13,21,13,1;3;5,1;3;4,1;3;5;11;13;15;16;18;20,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.319058603786519,0.569714000198752,0.357161413065902,0.387379855308834,D0414,V0234,H0230,9,2,4,0,0.3540392,0.3540392,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E21_A14,21,14,1;3;5,2;3;4,6;8;10;11;13;15;16;18;20,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.370917924247135,0.594310844546927,0.389045831530626,0.450137425200391,D0414,V0234,H0041,9,2,4,0,0.3443643,0.3443643,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E21_A15,21,15,1;3;5,1;2;3;4,1;3;5;6;8;10;11;13;15;16;18;20,3,4,12,6240,780,7020,12,192,399360,33472,4875,0.4190121617781,0.663694866344101,0.421126069245704,0.49019511018584,D0152,V0054,H0041,12,2,4,0,0.3957281,0.3957281,FIM_SCENARIO_VALID,2,2,1184,2368,1.1918359375e-05
RECT_E21_A16,21,16,1;3;5,5,21;23;25,3,1,3,6240,195,6435,3,48,99840,33328,4290,3.82958839487236e-12,2.03334202956703e-11,1.32804458424623e-10,4.53698606823707e-12,D0264,V0132,H0017,3,2,4,0,0.3114096,0.3114096,FIM_SCENARIO_VALID,2,2,1184,2368,1.05943359375e-05
RECT_E21_A17,21,17,1;3;5,1;5,1;3;5;21;23;25,3,2,6,6240,390,6630,6,96,199680,33376,4485,8.82885887347664e-05,0.101208286238652,0.00037487150433328,0.000102372153323683,D0016,V0014,H0041,6,2,4,0,0.317529,0.317529,FIM_SCENARIO_VALID,2,2,1184,2368,1.1816015625e-05
RECT_E21_A18,21,18,1;3;5,2;5,6;8;10;21;23;25,3,2,6,6240,390,6630,6,96,199680,33376,4485,0.000231683039557456,0.101302398005765,0.000566488539526364,0.000274260265525388,D0400,V0014,H0041,6,2,4,0,0.2716105,0.2716105,FIM_SCENARIO_VALID,2,2,1184,2368,1.1816015625e-05
RECT_E21_A19,21,19,1;3;5,1;2;5,1;3;5;6;8;10;21;23;25,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.317703387061398,0.542830203165965,0.353849190879101,0.385728157636515,D0414,V0234,H0230,9,2,4,0,0.3007887,0.3007887,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E21_A20,21,20,1;3;5,3;5,11;13;15;21;23;25,3,2,6,6240,390,6630,6,96,199680,33376,4485,0.000379730652381808,0.0951731696281158,0.000891995391972657,0.000448481169755005,D0408,V0014,H0041,6,2,4,0,0.3185069,0.3185069,FIM_SCENARIO_VALID,2,2,1184,2368,1.1816015625e-05
RECT_E21_A21,21,21,1;3;5,1;3;5,1;3;5;11;13;15;21;23;25,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.348729934019712,0.549015454078726,0.365901219448994,0.423252459086005,D0414,V0234,H0041,9,2,4,0,0.3179387,0.3179387,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E21_A22,21,22,1;3;5,2;3;5,6;8;10;11;13;15;21;23;25,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.319111667577848,0.569935528200086,0.33961495141224,0.38762903694078,D0158,V0014,H0041,9,2,4,0,0.3269581,0.3269581,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E21_A23,21,23,1;3;5,1;2;3;5,1;3;5;6;8;10;11;13;15;21;23;25,3,4,12,6240,780,7020,12,192,399360,33472,4875,0.406260525691033,0.658823229522295,0.418944696185463,0.472514185322583,D0030,V0122,H0165,12,2,4,0,0.3410798,0.3410798,FIM_SCENARIO_VALID,2,2,1184,2368,1.1918359375e-05
RECT_E21_A24,21,24,1;3;5,4;5,16;18;20;21;23;25,3,2,6,6240,390,6630,6,96,199680,33376,4485,0.000556289108768325,0.0857832258264279,0.00126265885462128,0.000655951053054955,D0408,V0014,H0041,6,2,4,0,0.2773748,0.2773748,FIM_SCENARIO_VALID,2,2,1184,2368,1.1816015625e-05
RECT_E21_A25,21,25,1;3;5,1;4;5,1;3;5;16;18;20;21;23;25,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.317753506233395,0.543053394256549,0.337160251173391,0.385972266008433,D0158,V0014,H0041,9,2,4,0,0.3288928,0.3288928,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E21_A26,21,26,1;3;5,2;4;5,6;8;10;16;18;20;21;23;25,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.282034251652115,0.570099276876155,0.304104815269534,0.342578459054931,D0158,V0014,H0041,9,2,4,0,0.3405529,0.3405529,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E21_A27,21,27,1;3;5,1;2;4;5,1;3;5;6;8;10;16;18;20;21;23;25,3,4,12,6240,780,7020,12,192,399360,33472,4875,0.400784824197572,0.655902430812219,0.416597875150984,0.464622281557223,D0008,V0126,H0144,12,2,4,0,0.3263939,0.3263939,FIM_SCENARIO_VALID,2,2,1184,2368,1.1918359375e-05
RECT_E21_A28,21,28,1;3;5,3;4;5,11;13;15;16;18;20;21;23;25,3,3,9,6240,585,6825,9,144,299520,33424,4680,0.244402096649994,0.579566794168152,0.267431015674099,0.296835702071621,D0158,V0054,H0041,9,2,4,0,0.3382694,0.3382694,FIM_SCENARIO_VALID,2,2,1184,2368,1.254296875e-05
RECT_E21_A29,21,29,1;3;5,1;3;4;5,1;3;5;11;13;15;16;18;20;21;23;25,3,4,12,6240,780,7020,12,192,399360,33472,4875,0.406488547381984,0.658647639317114,0.408455060527926,0.472695120896406,D0030,V0126,H0144,12,2,4,0,0.3489728,0.3489728,FIM_SCENARIO_VALID,2,2,1184,2368,1.1918359375e-05
RECT_E21_A30,21,30,1;3;5,2;3;4;5,6;8;10;11;13;15;16;18;20;21;23;25,3,4,12,6240,780,7020,12,192,399360,33472,4875,0.419320627189687,0.663538823075504,0.421140341590193,0.490434129836911,D0408,V0270,H0144,12,2,4,0,0.3617705,0.3617705,FIM_SCENARIO_VALID,2,2,1184,2368,1.1918359375e-05
RECT_E21_A31,21,31,1;3;5,1;2;3;4;5,1;3;5;6;8;10;11;13;15;16;18;20;21;23;25,3,5,15,6240,975,7215,15,240,499200,33520,5070,0.810132712720102,0.8539273069872,0.813953943227407,0.885750628441708,D0318,V0014,H0057,15,2,4,0,0.3258938,0.3258938,FIM_SCENARIO_VALID,2,2,1184,2368,1.2115625e-05
